Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2016","2016","kg","0.45","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2017","2017","kg","0.47","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2018","2018","kg","0.44","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2014","2014","kg","0.85","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2015","2015","kg","0.54","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2016","2016","kg","0.53","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2017","2017","kg","0.54","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2018","2018","kg","0.54","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2014","2014","kg","5.74","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2015","2015","kg","5.93","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2016","2016","kg","5.63","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2017","2017","kg","5.82","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2018","2018","kg","6.1","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2014","2014","kg","0.12","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2015","2015","kg","0.11","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2016","2016","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2017","2017","kg","0.1","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2018","2018","kg","0.11","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2014","2014","kg","0.12","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2015","2015","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2016","2016","kg","0.15","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2017","2017","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2018","2018","kg","0.14","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2014","2014","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2015","2015","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2016","2016","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2017","2017","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2018","2018","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2014","2014","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2015","2015","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2016","2016","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2017","2017","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2014","2014","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2015","2015","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2016","2016","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2014","2014","kg","0.69","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2015","2015","kg","0.64","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2016","2016","kg","0.61","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2017","2017","kg","0.56","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2018","2018","kg","0.54","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2014","2014","kg","16.14","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2015","2015","kg","16.08","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2016","2016","kg","12.05","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2017","2017","kg","11.97","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2018","2018","kg","12.59","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2014","2014","kg","6.62","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2015","2015","kg","7.15","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2016","2016","kg","8.62","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2017","2017","kg","9.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2018","2018","kg","8.58","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2014","2014","kg","44.07","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2015","2015","kg","45.67","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2016","2016","kg","44.57","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2017","2017","kg","43.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2018","2018","kg","45.7","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2014","2014","kg","2.51","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2015","2015","kg","2.46","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2016","2016","kg","3.39","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2017","2017","kg","3.35","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2018","2018","kg","2.92","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2014","2014","kg","0.25","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2015","2015","kg","0.24","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2016","2016","kg","0.22","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2017","2017","kg","0.29","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2018","2018","kg","0.32","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2014","2014","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2015","2015","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2016","2016","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2017","2017","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2018","2018","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2014","2014","kg","10.29","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2015","2015","kg","10.49","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2016","2016","kg","10.25","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2017","2017","kg","10.09","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2018","2018","kg","9.93","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2014","2014","kg","1.69","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2015","2015","kg","1.68","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2016","2016","kg","1.62","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2017","2017","kg","1.58","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2018","2018","kg","1.57","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2014","2014","kg","23.8","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2015","2015","kg","23.73","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2016","2016","kg","23.4","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2017","2017","kg","23.71","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2018","2018","kg","24.29","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2014","2014","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2015","2015","kg","0.11","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2016","2016","kg","0.24","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2017","2017","kg","0.22","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2018","2018","kg","0.22","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2014","2014","kg","7.11","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2015","2015","kg","6.66","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2016","2016","kg","6.87","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2017","2017","kg","6.96","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2018","2018","kg","7.04","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2014","2014","kg","0.17","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2015","2015","kg","0.17","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2016","2016","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2017","2017","kg","0.18","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2018","2018","kg","0.2","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2014","2014","kg","0.03","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2015","2015","kg","0.04","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2016","2016","kg","0.03","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2017","2017","kg","0.04","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2018","2018","kg","0.05","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2014","2014","kg","14.08","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2015","2015","kg","13.89","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2016","2016","kg","14.36","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2017","2017","kg","14.28","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2018","2018","kg","14.11","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2014","2014","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2015","2015","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2016","2016","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2017","2017","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2018","2018","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2014","2014","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2015","2015","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2016","2016","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2017","2017","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2018","2018","kg","0.04","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2014","2014","kg","0.15","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2015","2015","kg","0.15","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2016","2016","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2017","2017","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2018","2018","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2014","2014","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2015","2015","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2016","2016","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2017","2017","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2018","2018","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2014","2014","kg","0.79","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2015","2015","kg","0.79","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2016","2016","kg","0.81","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2017","2017","kg","0.82","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2018","2018","kg","0.78","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2014","2014","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2015","2015","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2016","2016","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2017","2017","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2014","2014","kg","0.63","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2015","2015","kg","0.64","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2016","2016","kg","0.61","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2017","2017","kg","0.61","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2018","2018","kg","0.59","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2014","2014","kg","0.32","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2015","2015","kg","0.33","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2016","2016","kg","0.3","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2017","2017","kg","0.28","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2018","2018","kg","0.29","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2014","2014","kg","10.39","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2015","2015","kg","10.09","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2016","2016","kg","9.59","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2017","2017","kg","9.08","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2018","2018","kg","7.88","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2014","2014","kg","23.76","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2015","2015","kg","16.73","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2016","2016","kg","15.95","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2017","2017","kg","14.21","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2018","2018","kg","15.85","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2014","2014","kg","0.15","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2015","2015","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2016","2016","kg","0.17","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2017","2017","kg","0.23","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2018","2018","kg","0.22","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2659","Alcohol, Non-Food","2014","2014","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2659","Alcohol, Non-Food","2015","2015","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2659","Alcohol, Non-Food","2016","2016","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2659","Alcohol, Non-Food","2017","2017","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2659","Alcohol, Non-Food","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2014","2014","kg","3.28","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2015","2015","kg","2.96","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2016","2016","kg","2.68","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2017","2017","kg","2.67","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2018","2018","kg","2.83","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2014","2014","kg","2.72","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2015","2015","kg","2.42","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2016","2016","kg","2.37","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2017","2017","kg","2.36","Fc","Calculated data"
"FBS","New Food Balances","5105","Western Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2018","2018","kg","2.23","Fc","Calculated data"
